Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureToSalaryRatio,NoPromotionFlag,OvertimeRiskWeight,SatisfactionScore,CareerStagnation,LowIncomeFlag,ManagerRisk,RiskScore,Attrition_Actual,HighRiskFlag,ReplacementCostUSD
44,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,1.4691478935018865,0,0,2.3333333333333335,0.1111111111111111,1,0,0.3084094719504192,0,0,36756.0
37,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,1.447178002196248,0,2,2.6666666666666665,0.25,1,0,0.4764794966138751,1,0,37314.0
32,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,0.3382949931196566,0,0,3.0,0.0,0,1,0.4280276873052727,0,0,53208.0
20,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,0.3417634995414342,0,2,3.3333333333333335,0.0,0,1,0.676259499014917,1,1,52668.0
34,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,3.327095029459951,0,0,2.3333333333333335,0.7647058823529411,0,0,0.07949865331747147,0,0,86562.0
37,Non-Travel,1040,Research & Development,2,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,0.19368584152746737,0,0,3.6666666666666665,0.0,0,1,0.09459299294011297,0,0,92934.0
59,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0.15920186796013575,0,0,3.6666666666666665,0.06451612903225806,0,0,0.0,0,0,339192.0
50,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0.4402377283490954,0,2,1.3333333333333333,0.10344827586206896,0,0,0.16508968133287555,0,0,327096.0
25,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,1.0445682449434943,0,2,3.3333333333333335,0.5714285714285714,0,0,0.9318087771664209,1,1,103392.0
25,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,0.6922810658732154,0,0,3.6666666666666665,0.6666666666666666,1,1,0.28067229050167103,0,0,52002.0
22,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,0.0,0,0,3.0,0.0,1,1,0.5953730745518883,0,1,51678.0
51,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,1.7370390163365794,1,0,1.6666666666666667,0.5,0,0,0.4280276873052727,0,0,134712.0
34,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,1.4817253866510165,0,2,2.6666666666666665,0.7,0,0,0.5340225563909774,1,1,109332.0
54,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0.2885503231597097,1,2,3.6666666666666665,0.125,0,0,0.07704913329099017,0,0,311904.0
24,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,1.802451333164221,0,0,2.6666666666666665,0.42857142857142855,1,0,0.3563376269686579,0,0,49932.0
34,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0.2219755826366314,0,0,2.6666666666666665,0.0,0,1,0.20950364057565868,0,0,81090.0
37,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,0.6731287021172417,0,0,2.6666666666666665,0.23076923076923078,0,0,0.2490940170940171,0,0,133704.0
34,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,0.9457484308360632,1,0,2.6666666666666665,0.6666666666666666,0,0,0.16508968133287555,0,0,209358.0
36,Travel_Frequently,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,0.9242144176500088,0,0,3.0,0.6363636363636364,0,0,0.008594651005311172,0,0,175284.0
36,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0.35273368594259835,0,0,2.0,0.0,1,1,0.4535337601797666,0,0,51030.0
43,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,1.4741435225264377,1,2,3.6666666666666665,0.46153846153846156,0,0,0.14570126233482736,0,0,305262.0
30,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,3.8270187509272793,0,0,2.3333333333333335,0.6363636363636364,1,0,0.10903459566816069,0,0,47034.0
33,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,1.1389521638237956,0,0,2.0,0.7777777777777778,0,0,0.19152661826981246,0,0,110628.0
56,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,1.0074551680420198,1,2,1.6666666666666667,0.5,0,0,0.929707314519483,1,1,89334.0
51,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,1.023698623072954,1,0,2.3333333333333335,0.75,0,0,0.16508968133287555,0,0,351666.0
31,Travel_Rarely,249,Sales,6,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,1.134154244793559,1,2,2.3333333333333335,0.5384615384615384,0,0,1.0,1,1,111096.0
26,Travel_Rarely,841,Research & Development,6,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,2.1114864855948117,1,0,2.6666666666666665,0.6666666666666666,1,0,0.4192054019708114,0,0,42624.0
58,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,3.8789759499729466,1,0,4.0,0.24390243902439024,0,0,0.0,1,0,185616.0
19,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,0.0,0,2,3.6666666666666665,0.0,1,1,0.9916666666666668,1,1,30150.0
22,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,0.7927070944143055,0,0,3.3333333333333335,0.25,1,1,0.3811352265322149,0,0,45414.0
49,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,2.284148012443407,1,0,2.3333333333333335,0.6470588235294118,0,0,0.20537164750957854,0,0,118206.0
43,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,0.6330449460575976,0,0,3.0,0.10526315789473684,0,0,0.10903459566816069,0,0,85302.0
50,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,0.2172024326436574,0,0,3.6666666666666665,0.11764705882352941,0,1,0.10903459566816069,0,0,165744.0
31,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,0.4386926956703898,0,2,2.6666666666666665,0.4,0,0,0.9473706307717528,1,1,82062.0
41,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,1.0990352911101435,0,2,3.0,0.5384615384615384,0,0,0.2714323255517285,0,0,147402.0
26,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,2.7192386122640246,1,0,3.3333333333333335,0.7777777777777778,0,0,0.02972972972972973,0,0,52956.0
36,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0.6071645414678882,0,0,2.6666666666666665,0.25,0,1,0.2547726332919044,0,0,88938.0
51,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,0.37558685442482753,0,0,3.0,0.10526315789473684,0,0,0.12051042311341846,1,0,191700.0
39,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,2.5415113516534205,1,0,3.3333333333333335,0.6111111111111112,0,0,0.10903459566816069,0,0,106236.0
25,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,0.23150827639408403,0,0,2.6666666666666665,0.2857142857142857,0,0,0.5039037390381175,0,0,155502.0
30,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,1.7331022527598703,1,2,3.6666666666666665,0.6923076923076923,0,0,0.2162049808429119,0,0,114246.0
32,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,1.1904761901927436,0,0,1.0,0.36363636363636365,0,0,0.5560813799203892,1,1,75600.0
45,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,1.738122826842954,0,0,3.0,0.5,0,0,0.31041346087776867,0,0,62136.0
38,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0.694927032500596,0,2,3.0,0.1,0,0,0.24326068376068374,0,0,77706.0
30,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,1.8996960479104497,0,0,2.3333333333333335,0.6666666666666666,1,0,0.4764794966138751,0,0,47376.0
32,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,1.7137960579019287,0,0,4.0,0.7,0,0,0.0,0,0,84024.0
30,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,0.9363295877227436,0,0,3.0,0.2222222222222222,0,0,0.09459299294011297,0,0,57672.0
30,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,1.8382352934418251,0,0,3.3333333333333335,0.42857142857142855,1,0,0.24651543757780328,0,0,48960.0
41,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0.40742680866029757,1,0,2.3333333333333335,0.2727272727272727,0,0,0.23659401709401712,0,0,309258.0
41,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,2.234137621879295,0,0,2.6666666666666665,0.0,1,0,0.3212171334271117,0,0,40284.0
19,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,0.6743088329910256,0,0,2.6666666666666665,0.0,1,1,0.6519560934421615,0,1,26694.0
40,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,3.5682426398629357,0,0,1.6666666666666667,0.3333333333333333,0,0,0.05325914149443561,0,0,100890.0
35,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,1.3708019189347769,0,0,2.0,0.7272727272727273,0,0,0.1588286754622405,0,0,131310.0
53,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,3.035559408917797,1,2,3.0,0.5,1,0,0.541795665634675,0,1,41508.0
45,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,7.2402044262179714,0,0,2.3333333333333335,0.42857142857142855,1,0,0.12704629157459346,0,0,42264.0
32,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,1.0002222715047542,1,0,3.3333333333333335,0.8,0,0,0.17821709446028863,0,0,161964.0
29,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,2.315350775106425,0,0,2.6666666666666665,0.6363636363636364,0,0,0.05325914149443561,0,0,77742.0
51,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0.16307893017562314,0,0,2.6666666666666665,0.0,0,1,0.25562280174220475,0,0,110376.0
58,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0.29886431551139736,0,2,2.0,0.0,0,1,0.6725443287362791,0,1,60228.0
40,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,1.1054813449004623,0,0,2.6666666666666665,0.6875,0,0,0.3774142962996567,0,0,195390.0
34,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,1.7929179731990508,0,0,3.3333333333333335,0.42857142857142855,1,0,0.23411782661782662,0,0,40158.0
22,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0.8609556604128473,0,0,2.6666666666666665,0.6666666666666666,1,0,0.14570126233482736,0,0,41814.0
27,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0.988142292001906,0,0,3.3333333333333335,0.2857142857142857,1,0,0.3811352265322149,0,0,36432.0
28,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,1.8429782521773024,0,0,3.3333333333333335,0.3333333333333333,1,0,0.39369932909631744,0,0,48834.0
57,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0.5297171309958981,0,2,3.0,0.23076923076923078,0,0,0.3018245614035088,0,0,169902.0
27,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0.3897116132542044,0,2,3.3333333333333335,0.5,1,1,0.676259499014917,0,1,46188.0
50,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0.25092843519768504,1,0,2.3333333333333335,0.18181818181818182,0,0,0.09459299294011297,0,0,358668.0
41,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,3.671970622736854,0,0,1.6666666666666667,0.5714285714285714,1,0,0.27641496517635983,0,0,44118.0
30,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,1.0616838304425433,1,0,3.0,0.6923076923076923,0,0,0.16508968133287555,0,0,169542.0
38,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0.9210223346855835,0,0,2.6666666666666665,0.23076923076923078,0,0,0.1964670391316397,0,0,156348.0
32,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,1.6458196176281041,0,0,2.3333333333333335,0.4444444444444444,0,0,0.35857883555477127,0,0,54684.0
27,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,1.635055591355443,0,2,3.0,0.2857142857142857,0,1,0.541795665634675,0,1,55044.0
19,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,0.0,0,0,1.6666666666666667,0.0,1,1,0.936639695040817,1,1,41850.0
36,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,3.8314176226861023,1,0,3.0,0.5,1,0,0.5014794966138751,0,0,37584.0
30,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,3.906249998728434,1,0,2.3333333333333335,0.6923076923076923,0,0,0.10903459566816069,0,0,55296.0
45,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0.9988014380745502,0,2,1.6666666666666667,0.4,0,0,0.4535337601797666,0,0,90108.0
56,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0.4698144231924326,0,2,2.3333333333333335,0.1,0,0,0.10903459566816069,0,0,76626.0
33,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,1.19999999952,0,0,2.6666666666666665,0.2,1,0,0.37741429629965684,0,0,45000.0
19,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,0.907441015510489,0,0,3.0,0.0,1,1,0.9322918689538605,1,1,19836.0
46,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,2.295991581144553,1,0,2.0,0.52,0,0,0.022370745817567234,0,0,188154.0
38,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,0.8741258737438261,0,0,3.3333333333333335,0.6666666666666666,1,1,0.3081722522916553,0,0,41184.0
31,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,1.0180707556584192,0,2,3.3333333333333335,0.25,0,0,0.4192054019708114,0,0,70722.0
34,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,1.2981393330600868,0,0,3.3333333333333335,0.2,1,0,0.22995115995115994,0,0,41598.0
41,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1.2738853499127754,0,2,2.6666666666666665,0.6,0,0,0.5241486068111454,1,1,56520.0
50,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,0.8130081298609734,0,0,3.3333333333333335,0.3333333333333333,0,0,0.12842301466620887,0,0,66420.0
53,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,0.8988764042923872,0,0,2.6666666666666665,0.3333333333333333,0,0,0.0,0,0,80100.0
33,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,2.9027576186855018,0,0,3.3333333333333335,0.7777777777777778,1,0,0.02972972972972973,0,0,49608.0
40,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,1.050806493928923,1,0,3.0,0.36363636363636365,0,0,0.0,0,0,342594.0
55,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,No,11,3,4,0,36,3,3,24,15,2,15,1.2819143253241152,0,0,3.0,0.40540540540540543,0,0,0.0,0,0,336996.0
34,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,9547,14074,1,No,17,3,3,0,10,2,2,10,9,1,9,1.0474494604538127,0,0,3.3333333333333335,0.8181818181818182,0,0,0.046232944123922336,0,0,171846.0
51,Travel_Rarely,313,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,No,18,3,3,0,21,6,3,7,7,1,0,0.5096839958854169,0,0,3.0,0.3181818181818182,0,1,0.0,0,0,247212.0
52,Travel_Rarely,699,Research & Development,1,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,19999,5678,0,No,14,3,1,1,34,5,3,33,18,11,9,1.650082504042698,1,0,2.3333333333333335,0.5142857142857142,0,0,0.0,0,0,359982.0
27,Travel_Rarely,894,Research & Development,9,3,Medical,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,No,16,3,4,0,7,2,2,7,7,0,3,3.0715225962827897,0,0,3.3333333333333335,0.875,1,0,0.14570126233482736,0,0,41022.0
35,Travel_Rarely,556,Research & Development,23,2,Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Yes,13,3,1,0,8,1,3,1,0,0,1,0.16903313046500454,0,2,2.0,0.0,0,1,0.9736796536796536,1,1,106488.0
43,Non-Travel,1344,Research & Development,7,3,Medical,4,Male,37,4,1,Research Scientist,4,Divorced,2089,5228,4,No,14,3,4,3,7,3,4,5,4,2,2,2.393489706848497,0,0,4.0,0.5,1,0,0.0,0,0,37602.0
45,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,20462,9,No,23,4,4,1,22,1,3,20,8,11,8,1.1910433539071554,1,0,3.0,0.34782608695652173,0,0,0.16508968133287555,0,0,302256.0
37,Travel_Rarely,290,Research & Development,21,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Yes,12,3,1,1,8,3,2,8,7,1,7,2.2446689107057605,0,2,1.3333333333333333,0.7777777777777778,0,0,0.7403361344537815,0,1,64152.0
35,Travel_Frequently,138,Research & Development,2,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,4425,15986,5,No,11,3,4,0,10,5,3,6,2,1,2,1.3559322030834051,0,0,2.6666666666666665,0.18181818181818182,0,0,0.24488011695906434,0,0,79650.0
42,Non-Travel,926,Research & Development,21,2,Medical,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,No,16,3,2,1,11,5,3,5,3,0,2,0.9496676161539094,0,0,2.6666666666666665,0.25,0,0,0.0,0,0,94770.0
